repo_url,commit_hash,model_file_path,serialization_format,message,author,date,is_in_commit,elapsed_days,change_status
gotzmann/1JV36B,bf5fdbbd4a35404f5bda5ac4d61d768a20ea2f7d,gotzmann/1JV36B/checkpoint-15000/adapter_model.safetensors,safetensors,..,Serge Gotsuliak,2024-08-25 15:22:59,True,702,+
gotzmann/1JV36B,bf5fdbbd4a35404f5bda5ac4d61d768a20ea2f7d,gotzmann/1JV36B/checkpoint-17940/adapter_model.safetensors,safetensors,..,Serge Gotsuliak,2024-08-25 15:22:59,True,702,+
gotzmann/1JV36B,bf5fdbbd4a35404f5bda5ac4d61d768a20ea2f7d,gotzmann/1JV36B/checkpoint-9000/adapter_model.safetensors,safetensors,..,Serge Gotsuliak,2024-08-25 15:22:59,True,702,+
JamesKim/distil_bert-base-multilingual-cased,06b658d2b114f36190cc1ab4bfa8e2462f951efd,JamesKim/distil_bert-base-multilingual-cased/model.safetensors,safetensors,Upload model,Sungjin Kim,2024-08-25 02:56:48,True,702,+
xueyj/Qwen-Qwen1.5-0.5B-1724515371,7f4f2bf252370092db2c76d5a95c327531eb819b,xueyj/Qwen-Qwen1.5-0.5B-1724515371/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,xueyj,2024-08-24 12:03:01,True,701,+
xueyj/google-gemma-7b-1724486464,eedcb34085268035de412ea77b7797bdf98c245f,xueyj/google-gemma-7b-1724486464/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,xueyj,2024-08-24 04:01:24,True,701,+
richardkelly/google-gemma-2b-1724485138,193e68922ccfe8251ecbac7ce666ddd8f39f2857,richardkelly/google-gemma-2b-1724485138/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,Richard Kelly,2024-08-24 03:39:07,True,701,+
GaetanMichelet/Mistral-7B_task-3_180-samples_config-1,43009c93e8d1219494a5700a6f547d233ba45efa,GaetanMichelet/Mistral-7B_task-3_180-samples_config-1/adapter_model.safetensors,safetensors,"Training in progress, epoch 1",Gaetan Michelet,2024-08-23 19:24:59,True,700,+
Krabat/Qwen-Qwen1.5-1.8B-1724416925,401b11d62ade9eba5d610797a892f22c21421367,Krabat/Qwen-Qwen1.5-1.8B-1724416925/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,Lu Krabat,2024-08-23 08:42:08,True,700,+
koukoudzz/gpt2_sql-v0.3,877ca6c5727100070ccde00fda210e0282dfa2f9,koukoudzz/gpt2_sql-v0.3/adapter_model.safetensors,safetensors,Upload model,Oussama,2024-08-31 18:23:30,True,708,+
koukoudzz/gpt2_sql-v0.3,0797ea715ab7c244abca3b71acf738b9d6dc6085,koukoudzz/gpt2_sql-v0.3/gpt-adapter/adapter_model.safetensors,safetensors,Upload model,Oussama,2024-08-23 03:12:48,True,700,+
RafaM97/Compass_Model,885c0c499803c788e0b5c29ce2fa29a4e5581dce,RafaM97/Compass_Model/adapter_model.safetensors,safetensors,Upload 6 files,Rafael Montanez,2024-08-22 22:27:25,True,699,+
ahsbdcpu/google-gemma-2b-1724333851,ddeed570a6940ec8aeba2b3f906994d492ecacc9,ahsbdcpu/google-gemma-2b-1724333851/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,wang,2024-08-22 09:37:36,True,699,+
ThomasVirgo/tapper-lora,a4a77e1ac423187eb312d709a21a49a8abe713fb,ThomasVirgo/tapper-lora/flux_train_replicate.safetensors,safetensors,Upload folder using huggingface_hub,Tom Virgo,2024-08-21 15:41:41,True,698,+
liccgg/chatglm2-6b-fea,06834432f7042151685b915af23b0051b30871c4,liccgg/chatglm2-6b-fea/model-00001-of-00007.safetensors,safetensors,Upload folder using huggingface_hub,ccgg,2024-08-21 02:10:46,True,698,+
liccgg/chatglm2-6b-fea,06834432f7042151685b915af23b0051b30871c4,liccgg/chatglm2-6b-fea/model-00002-of-00007.safetensors,safetensors,Upload folder using huggingface_hub,ccgg,2024-08-21 02:10:46,True,698,+
liccgg/chatglm2-6b-fea,06834432f7042151685b915af23b0051b30871c4,liccgg/chatglm2-6b-fea/model-00003-of-00007.safetensors,safetensors,Upload folder using huggingface_hub,ccgg,2024-08-21 02:10:46,True,698,+
liccgg/chatglm2-6b-fea,06834432f7042151685b915af23b0051b30871c4,liccgg/chatglm2-6b-fea/model-00004-of-00007.safetensors,safetensors,Upload folder using huggingface_hub,ccgg,2024-08-21 02:10:46,True,698,+
liccgg/chatglm2-6b-fea,06834432f7042151685b915af23b0051b30871c4,liccgg/chatglm2-6b-fea/model-00005-of-00007.safetensors,safetensors,Upload folder using huggingface_hub,ccgg,2024-08-21 02:10:46,True,698,+
liccgg/chatglm2-6b-fea,06834432f7042151685b915af23b0051b30871c4,liccgg/chatglm2-6b-fea/model-00006-of-00007.safetensors,safetensors,Upload folder using huggingface_hub,ccgg,2024-08-21 02:10:46,True,698,+
liccgg/chatglm2-6b-fea,06834432f7042151685b915af23b0051b30871c4,liccgg/chatglm2-6b-fea/model-00007-of-00007.safetensors,safetensors,Upload folder using huggingface_hub,ccgg,2024-08-21 02:10:46,True,698,+
hector-a/flux-lora-hec-2,5ea3694fcb223c61eaca91fe1386d4873db50f6e,hector-a/flux-lora-hec-2/flux_train_replicate.safetensors,safetensors,Upload folder using huggingface_hub,Hector,2024-08-20 09:04:34,True,697,+
xueyj/google-gemma-2b-1724122767,af3783f40304f83965c9ba308e25b359d8b0effd,xueyj/google-gemma-2b-1724122767/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,xueyj,2024-08-19 23:00:54,True,696,+
XSCP/Qwen-Qwen1.5-0.5B-1723958816,41219be99c0fcc42bb8c61c84c873651f6e0c6eb,XSCP/Qwen-Qwen1.5-0.5B-1723958816/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,X,2024-08-18 01:26:56,True,695,+
jackkma/Qwen-Qwen1.5-1.8B-1723942742,ecb5b2121e3e2ea075cd8d68fa66f0a3dcdabd5f,jackkma/Qwen-Qwen1.5-1.8B-1723942742/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,ma,2024-08-17 20:59:07,True,694,+
PrunaAI/ilsp-Meltemi-7B-Instruct-v1-bnb-4bit-smashed,960b411998514a34abd7640efc2bbed323a01eeb,PrunaAI/ilsp-Meltemi-7B-Instruct-v1-bnb-4bit-smashed/model.safetensors,safetensors,"Upload folder using huggingface_hub (#1)


- 3fd7ebc4fe526077fae5fcc3b0ff6ae55ec152b739d1b1d85d962a3a8c6ef718 (2c03f7556a60198770aff72bb2470178811b6f41)
- d886604b8d32a3a069359a459afb572e8ffeeb184799525a1c92ab9c522a9ddf (d337a63b8c3d0498943d8ad7fbc03ad0ccd59bd7)",Bertrand Charpentier,2024-08-14 00:33:26,True,691,+
Franky123/lora_model_training_data.json_iteration_2,64634fcee7d65d8f6007e27f2e569422a8e3205d,Franky123/lora_model_training_data.json_iteration_2/adapter_model.safetensors,safetensors,"Upload model trained with Unsloth

Upload model trained with Unsloth 2x faster",Frank,2024-08-13 03:14:46,True,690,+
BogdanTurbal/model_gemma_2b_d_political_bias_hate_bias_ep_2_3_a_sqn_a_b_p_100_5_v_12,f727961a38913bc509c5570395de650971efc0bb,BogdanTurbal/model_gemma_2b_d_political_bias_hate_bias_ep_2_3_a_sqn_a_b_p_100_5_v_12/adapter_model.safetensors,safetensors,End of training,Bogdan Turbal,2024-08-12 17:14:57,True,689,+
latiao1999/Qwen-Qwen1.5-0.5B-1723434022,f15d69c4f01b8f4b5f1eb1640c6c34dfdf57a961,latiao1999/Qwen-Qwen1.5-0.5B-1723434022/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,latiao,2024-08-11 23:40:26,True,688,+
NeWallent29764/google-gemma-2b-1723339413,bca515632b01162d879216839c0a846548563222,NeWallent29764/google-gemma-2b-1723339413/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,NeWallent29764,2024-08-10 21:23:37,True,687,+
bucunzai2/HDFS,775baf57273844661934fbac918fdcc9271340af,bucunzai2/HDFS/adapter_model.safetensors,safetensors,"Upload model trained with Unsloth

Upload model trained with Unsloth 2x faster",Frank lin,2024-08-10 01:18:40,True,687,+
beeformer/Llama-movielens-mpnet,32e64d295174e3c43b99fc4225359f5c48e6fa5f,beeformer/Llama-movielens-mpnet/model.safetensors,safetensors,Upload 11 files,Anon nymous,2024-08-02 05:20:34,True,679,+
wu981526092/bias_classifier_roberta,1ea6d8f7db7e3e1c78574f65c552b16e12d46877,wu981526092/bias_classifier_roberta/model.safetensors,safetensors,Upload 7 files,WU ZEKUN,2024-07-31 09:02:52,True,677,+
