repo_url,commit_hash,model_file_path,serialization_format,message,author,date,is_in_commit,elapsed_days,change_status
jinymusim/gpt-czech-poet,8bee7ff42ea6edb27a196d8ac0cbb60aef9399c5,jinymusim/gpt-czech-poet/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (137eee8c5abf71a32a9472e791dee12911f90ffb)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Michal Chudoba,2023-07-05 17:14:51,True,286,+
boumehdi/wav2vec2-large-xlsr-moroccan-darija,d6d8ce1e4e61e42f0033eeb17fd4ce8a557c1497,boumehdi/wav2vec2-large-xlsr-moroccan-darija/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (c31c5661d22244d1c49a19cf2c7d71a76b099722)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",ahmed Boumehdi,2023-04-23 08:40:14,True,213,+
minlik/chinese-llama-7b-merged,dab4ad1b1bad1b5cac29868b251f5c71d37efe8f,minlik/chinese-llama-7b-merged/model-00001-of-00002.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (250fa7f9ac6906a1d653d7292c1217d3948ee291)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",kuan li,2024-03-28 02:00:19,True,553,+
minlik/chinese-llama-7b-merged,dab4ad1b1bad1b5cac29868b251f5c71d37efe8f,minlik/chinese-llama-7b-merged/model-00002-of-00002.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (250fa7f9ac6906a1d653d7292c1217d3948ee291)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",kuan li,2024-03-28 02:00:19,True,553,+
akoksal/LongForm-OPT-2.7B,0b718d9e7767cf2279f7c8c72bf78d91b727eeb5,akoksal/LongForm-OPT-2.7B/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (ed06f67ff43fa9c67cefe106cc60692e446cf37b)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Abdullatif Koksal,2023-04-18 17:36:30,True,208,+
sociocom/MedNERN-CR-JA,0e4a5572ae777f96639c4b18db176dcb4a9b9320,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (f40dd3dc24b443703dc6dd178f9d8acd8e89d383)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Shuntaro Yada,2023-11-19 22:19:44,True,423,+
facebook/sam-vit-large,7d7381daa8b38e5cae8810d6fb8201e6c349498c,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#5)


- Adding `safetensors` variant of this model (b77d76bf2f9444fc17fbb83058c62890ccdbb2d4)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Lysandre,2023-12-18 11:04:59,True,452,+
kz-transformers/kaz-roberta-conversational,b61e28b0a739ffdf7ff17e6d9c8047a509595b0a,kz-transformers/kaz-roberta-conversational/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#3)


- Adding `safetensors` variant of this model (ca7ffe2b3e7a5266bdf0f6c12a81c1297aa2d6e9)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Kaz-Transformers,2023-06-14 06:22:12,True,265,+
cisco-ai/mini-bart-g2p,849eb3633bbc529f09ad7c6f1ed0b046dcb45155,cisco-ai/mini-bart-g2p/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#3)


- Adding `safetensors` variant of this model (ea2b095fefb58f8172d1584eef7bdd901324f7b6)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Vinay Damodaran,2024-02-05 02:28:58,True,501,+
osiria/blaze-it-ner,3d4fcc68e13c0921c3bf454cbaf8869152362e4c,osiria/blaze-it-ner/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (a883d6aa1086f2ef0733378caa5eacd60ca63954)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",osiria,2024-12-16 18:21:17,True,816,+
andreas122001/bloomz-1b7-academic-detector,58fdfe7dedb0a60f1d5a58dafb8d7fed6d0336ea,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (f5e4e54760cafb753a90a5455f7794dfa830236c)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Andreas Bentzen Winje,2024-02-02 01:51:00,True,498,+
andreas122001/roberta-academic-detector,115ff9dfa408188354a152a46c4808c16385ecf5,andreas122001/roberta-academic-detector/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (0a7b57b5b18513f0dea282e1739dc1fc739196a6)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Andreas Bentzen Winje,2023-07-03 06:07:10,True,284,+
andreas122001/roberta-wiki-detector,27109b5dad080e0757a0c03d8e170a4b961792a5,andreas122001/roberta-wiki-detector/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (e72706ab67addc647cf53a5645c65b5c711a50cb)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Andreas Bentzen Winje,2023-07-03 06:05:23,True,284,+
stablediffusionapi/anime-diffusion,ec3cc5bda239ca5e6ce79480f1a7f6aa0f93a343,stablediffusionapi/anime-diffusion/safety_checker/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (be8ed32d0f48ed00af999f6abcc1eebdec8b2207)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Adhik Joshi,2024-01-16 04:30:32,True,481,+
stablediffusionapi/anime-diffusion,ec3cc5bda239ca5e6ce79480f1a7f6aa0f93a343,stablediffusionapi/anime-diffusion/text_encoder/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (be8ed32d0f48ed00af999f6abcc1eebdec8b2207)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Adhik Joshi,2024-01-16 04:30:32,True,481,+
stablediffusionapi/anime-diffusion,ec3cc5bda239ca5e6ce79480f1a7f6aa0f93a343,stablediffusionapi/anime-diffusion/unet/diffusion_pytorch_model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (be8ed32d0f48ed00af999f6abcc1eebdec8b2207)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Adhik Joshi,2024-01-16 04:30:32,True,481,+
stablediffusionapi/anime-diffusion,ec3cc5bda239ca5e6ce79480f1a7f6aa0f93a343,stablediffusionapi/anime-diffusion/vae/diffusion_pytorch_model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (be8ed32d0f48ed00af999f6abcc1eebdec8b2207)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Adhik Joshi,2024-01-16 04:30:32,True,481,+
spow12/whisper-medium-zeroth_korean,5b9e7ee4d22e67874f8aeb6885c2c60caa7d75f3,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (8192abff5db627b75043ee718f01ca51c75f01ff)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",YoungWoo Nam,2024-10-16 19:58:51,True,755,+
mjwong/e5-large-mnli-anli,d1a80191b7b4c036b021ab2e6458669fe3746795,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (03816cd3244e78bf0ac93e2254d632b2457142f9)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Ming Jie Wong,2023-06-30 08:48:32,True,281,+
explosion-testing/bert-test,a1263d95e3960f33a534ff79c33dfcaaa9f392ce,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (6720e3a3ab4e1baae714a5094f8391255587600e)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Daniël de Kok,2024-03-04 04:56:46,True,529,+
ltg/flan-t5-definition-en-large,78c9c93069943276fc4fb5226a1baa35b4eed33e,ltg/flan-t5-definition-en-large/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (3002ab1f542acc7566866929e6407afb7189d7ad)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>","Language Technology Group, University of Oslo, Norway",2023-07-03 12:05:25,True,284,+
michaelfeil/codegen2-7B-gptj,af0748dc71fdf3a78408eebc107c9d908472c19e,model-00001-of-00002.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (77cd4ca97dc699a9ba6dc295e4a5a36f9099bd40)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Michael,2024-10-28 13:07:25,True,767,+
michaelfeil/codegen2-7B-gptj,af0748dc71fdf3a78408eebc107c9d908472c19e,model-00002-of-00002.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (77cd4ca97dc699a9ba6dc295e4a5a36f9099bd40)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Michael,2024-10-28 13:07:25,True,767,+
cifope/whisper-small-wolof,043cdd54afdd82191284cf903b94eecca0040bf4,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (3963be384dead3ec70ed1ebfcad44be1c7ea66ec)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Djim Momar Lo,2023-08-28 03:52:15,True,340,+
yankihue/gpt2-small-turkish-tweets-positive,13b76dc2d479d2144d4c473cb60caed0eaee78b2,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (21f7906fd253cfacaa5cb9f7f95b264a0415a0b7)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Yanki,2024-03-02 12:24:37,True,527,+
svassileva/mbg-multilingualbert,4ade1878ca723b09023809a484ec3856879006e1,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (0a5c2577c6f390dab127a7eb6ae1d5fc92215a78)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Sylvia Vassileva,2024-11-04 03:09:06,True,774,+
osiria/deberta-base-italian-uncased-ner,b146d56581e4dec10ac258152d3f915026e392ea,osiria/deberta-base-italian-uncased-ner/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#3)


- Adding `safetensors` variant of this model (f3c5b0ee31b588015168c96479f8a8b9e6e9bc90)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",osiria,2024-12-14 09:47:44,True,814,+
LazarusNLP/simcse-indoroberta-base,e24c7d81b17e99647a293b7b8e0e32086ac9973e,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (40475c75597cb77a47bfc7d4e9816c4df494bb94)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Wilson Wongso,2024-12-11 18:48:33,True,811,+
stablediffusionapi/disney-pixal-cartoon,2354a1597255b1e843f8a9280d9b01c2b463f559,stablediffusionapi/disney-pixal-cartoon/safety_checker/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (be3e22ba65ec513b02e97bf50663e69fa5dfc9ee)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Adhik Joshi,2024-04-16 23:31:30,True,572,+
stablediffusionapi/disney-pixal-cartoon,2354a1597255b1e843f8a9280d9b01c2b463f559,stablediffusionapi/disney-pixal-cartoon/text_encoder/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (be3e22ba65ec513b02e97bf50663e69fa5dfc9ee)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Adhik Joshi,2024-04-16 23:31:30,True,572,+
stablediffusionapi/disney-pixal-cartoon,2354a1597255b1e843f8a9280d9b01c2b463f559,stablediffusionapi/disney-pixal-cartoon/unet/diffusion_pytorch_model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (be3e22ba65ec513b02e97bf50663e69fa5dfc9ee)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Adhik Joshi,2024-04-16 23:31:30,True,572,+
stablediffusionapi/disney-pixal-cartoon,2354a1597255b1e843f8a9280d9b01c2b463f559,stablediffusionapi/disney-pixal-cartoon/vae/diffusion_pytorch_model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (be3e22ba65ec513b02e97bf50663e69fa5dfc9ee)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Adhik Joshi,2024-04-16 23:31:30,True,572,+
Salesforce/instructblip-vicuna-13b,a06c2c50e984ee79ca757ee31f6ffc79ff7183fe,model-00001-of-00006.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (0f05154aba9e05045322ae1ab1c0eb09ac8c8881)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Niels Rogge,2024-03-29 03:40:02,True,554,+
Salesforce/instructblip-vicuna-13b,a06c2c50e984ee79ca757ee31f6ffc79ff7183fe,model-00002-of-00006.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (0f05154aba9e05045322ae1ab1c0eb09ac8c8881)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Niels Rogge,2024-03-29 03:40:02,True,554,+
Salesforce/instructblip-vicuna-13b,a06c2c50e984ee79ca757ee31f6ffc79ff7183fe,model-00003-of-00006.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (0f05154aba9e05045322ae1ab1c0eb09ac8c8881)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Niels Rogge,2024-03-29 03:40:02,True,554,+
Salesforce/instructblip-vicuna-13b,a06c2c50e984ee79ca757ee31f6ffc79ff7183fe,model-00004-of-00006.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (0f05154aba9e05045322ae1ab1c0eb09ac8c8881)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Niels Rogge,2024-03-29 03:40:02,True,554,+
Salesforce/instructblip-vicuna-13b,a06c2c50e984ee79ca757ee31f6ffc79ff7183fe,model-00005-of-00006.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (0f05154aba9e05045322ae1ab1c0eb09ac8c8881)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Niels Rogge,2024-03-29 03:40:02,True,554,+
Salesforce/instructblip-vicuna-13b,a06c2c50e984ee79ca757ee31f6ffc79ff7183fe,model-00006-of-00006.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (0f05154aba9e05045322ae1ab1c0eb09ac8c8881)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Niels Rogge,2024-03-29 03:40:02,True,554,+
nicholasKluge/RewardModelPT,6ee2a784c82f43a4ba977617748e77ee48f7fddc,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (fd59dc897fc8c81c9242c2c586270a030c082904)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Nicholas Kluge Corrêa,2023-08-29 10:30:41,True,341,+
alibaba-pai/pai-bloom-1b1-text2prompt-sd,f02cc2649d8473bb6dda0b14bb9f10b23f733f98,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (8b4526d6b4411289e846aa1342b1e0d438ceb0de)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Tingfeng Cao,2023-09-06 02:54:44,True,349,+
mideind/IceBERT-large,f91bfd05fa98b9703305031b7fa3bb7464022e18,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (461b361b7a95024e77d4dc0ef45a1d19e0e42d79)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Vésteinn Snæbjarnarson,2023-06-23 07:52:59,True,274,+
mjwong/multilingual-e5-base-xnli,ab00abd6481f5b0ed05754ba40162f7d51a38428,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (559434aec14d27774ab16b369e267b7fa0f0603b)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Ming Jie Wong,2023-06-21 12:34:38,True,272,+
shibing624/text2vec-base-chinese-paraphrase,e90c150a9c7fb55a67712a766d6820c55fb83cdd,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#3)


- Adding `safetensors` variant of this model (6f0bc6449f109a81169e1b4b32650407cb548f3c)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Ming Xu (徐明),2024-10-28 05:51:25,True,767,+
IIC/BETO_Galen-caresA,2144fa85443d5ec6ba68315a8e3bb6dfe07e7906,IIC/BETO_Galen-caresA/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (db69a110263e61e28abdb0b6dadd448bfbecda68)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Guillem G. Subies,2023-08-02 02:23:15,True,314,+
IIC/xlm-roberta-large-distemist,31b4d8bcfd234156a0b73a4bdbe4c53b5e66e7d2,IIC/xlm-roberta-large-distemist/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (c69eba8a1e9a35489af5a1d5fe046399ad992e40)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Guillem G. Subies,2023-09-14 03:12:01,True,357,+
IIC/mdeberta-v3-base-ehealth_kd,2ee8cbd68d357dfc7f67b597fd686b095826ca69,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (4175e5eebea157b0b3d04abde359ca7f6f790947)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Guillem G. Subies,2023-09-14 03:12:07,True,357,+
IIC/bsc-bio-ehr-es-pharmaconer,317a4699f7c03767647e0ff467b721b9376e748c,IIC/bsc-bio-ehr-es-pharmaconer/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (eff75c7aa668f51cae46e3a385142db5bd5038c1)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Guillem G. Subies,2023-08-02 02:23:07,True,314,+
IIC/XLM_R_Galen-pharmaconer,179f3cd5a7fa71f1f36d7d2d3b8e4a2b9a67833f,IIC/XLM_R_Galen-pharmaconer/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (4611c8bc09574518f15d3650720571d06838f436)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Guillem G. Subies,2023-07-07 02:43:43,True,288,+
dima806/medium-article-titles-engagement-all,6902add263312412b5fe1d64878dd9aed5d182d8,dima806/medium-article-titles-engagement-all/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (aae42a9774b43a4d44546e87f2caef7118b55ac8)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Dmytro Iakubovskyi,2023-06-25 07:30:51,True,276,+
vsmolyakov/distilbert_imdb,d69f2edf9d711f724be5aee68242ee6846a3832a,vsmolyakov/distilbert_imdb/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (724d5249c38cc41cdb9da16591061bf14f0d14f1)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Vadim Smolyakov,2024-11-12 15:06:57,True,782,+
intfloat/multilingual-e5-large,21599c73fa8da98a893c4acc1e53e018cef7252e,intfloat/multilingual-e5-large/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (ad8ed21125f781a5de4f6679cc01acf7a64e4117)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Liang Wang,2023-07-02 22:15:27,True,283,+
Konstantin-Bogdanoski/wav2vec2-macedonian-base,273b0928736a1b123eda100699da58305fcc5250,Konstantin-Bogdanoski/wav2vec2-macedonian-base/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (d68bb47a768a527bf8254e27b7bcd54270c7526b)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Konstantin Bogdanoski,2023-09-08 11:41:41,True,351,+
silk-road/luotuo-bert-medium,892cf0ff594f1b7c49df5987b11b3df64330fabe,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (6f3ed72c81ea6ae108546e662c16ce83f04bbb14)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",SilkRoad,2024-04-07 01:53:49,True,563,+
shunk031/aesthetics-predictor-v2-sac-logos-ava1-l14-linearMSE,684098de3856fa4678bf800efc05635de5b6cde5,shunk031/aesthetics-predictor-v2-sac-logos-ava1-l14-linearMSE/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (1768bb9903c5d35c0cb6dd809c55b054bbd0f79b)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Shunsuke Kitada,2024-10-24 20:07:49,True,763,+
Gregor/mblip-mt0-xl,5e3ca094d5de4c53ed5548b20fd21a7787cafd1a,model-00001-of-00002.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (fd25d601f6a93c0031ed5fe8542f726539375459)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Gregor Geigle,2024-05-07 07:45:49,True,593,+
Gregor/mblip-mt0-xl,5e3ca094d5de4c53ed5548b20fd21a7787cafd1a,model-00002-of-00002.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (fd25d601f6a93c0031ed5fe8542f726539375459)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Gregor Geigle,2024-05-07 07:45:49,True,593,+
jerteh/gpt2-vrabac,6772899fe7c5b0a5cb5801f5a5559581050d5bae,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (e2810434d940388d738e578729d16b942592311c)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Mihailo Škorić,2023-09-01 22:27:02,True,344,+
thinkKenya/wav2vec2-large-xls-r-300m-sw,6b8dbc0596fba56750b0b2c1a5db29b62d51af0e,thinkKenya/wav2vec2-large-xls-r-300m-sw/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#5)


- Adding `safetensors` variant of this model (5df335023495cef98767e3bd84e2cfb0aeda8afb)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Nick Mumero Mwangi,2024-02-05 02:34:56,True,501,+
mjwong/multilingual-e5-base-xnli-anli,82144fe1bc2c4d996ea60585cc77aec5cdd5554d,mjwong/multilingual-e5-base-xnli-anli/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (89de37532c9ed5af2e559ba356f7b4262f9ff394)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Ming Jie Wong,2023-08-03 21:05:07,True,315,+
ai-forever/RuM2M100-1.2B,79d23dd437ae4efe31d8a0a39e94c925cf7d98f8,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (78a47b7cd6e6e1d508162ea7ad81f76b5a78d92d)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",ai-forever,2024-08-02 02:49:16,True,680,+
Corianas/EnglishRanker,994d8e78dbf67c97fe05f91438cbfccb0e253432,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (991d3937b98b580ae21acf04099bb3b7208aec49)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Corianas,2023-07-29 09:09:29,True,310,+
Mbilal755/Radiology_Bart,a036c775179457b9e6ef5f77f7d63cf2f8b23f41,Mbilal755/Radiology_Bart/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (281f541d15447c5d8d130e0729c4ad21d21b8cb5)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Muhammad Bilal,2023-08-02 00:08:54,True,314,+
JetBrains-Research/cmg-codereviewer-without-history,6b38b7e9175cfbd0d08a1383a14df8f0f2d30d5b,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (7fe1b9d76d5c256f6b149d3fa1405b3391ac857c)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Aleksandra Eliseeva,2024-11-03 03:10:39,True,773,+
mediabiasgroup/magpie-babe-ft-xlm,064b69e1af11cb335975120010df10ed3d2cfc3a,mediabiasgroup/magpie-babe-ft-xlm/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (ca7311bc745974187aad7fb817ca06e2b4617952)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Tomáš Horych,2023-08-02 22:00:16,True,314,+
l3cube-pune/marathi-topic-medium-doc,9ee7a54485572e8e53b3cbcb35673c2b8063b0f7,l3cube-pune/marathi-topic-medium-doc/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (d919f8250ab8f460e39ee2bf8f2f71932627f579)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",L3Cube,2023-08-06 04:54:21,True,318,+
mtheo/camembert-base-xnli,a6a2043782ca65b8a1d99388c802711e94c12429,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (fa46db8ff71996952075fba28e859a9cde686b4b)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Theo Martin,2023-08-23 23:17:40,True,335,+
samchain/econo-sentence-v1,b8d693af3510a9a88fcb254bca6537d45f49cc0c,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (bb3032839cbec45a7a6e39de98570cdadc6a6286)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Samuel Chaineau,2024-11-11 11:18:55,True,781,+
acrastt/Puma-3B,1159e9cdd05c03d31331f329ba58e4e3444943be,model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (9e61550315c33ce00abc337f0a519f39b52c083a)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Bohan Du,2023-08-16 21:17:46,True,328,+
